50 50
27 1 7391.25000
27 2 5115.60000
27 3 57472.80000
27 4 135170.70000
27 5 2005.70000
27 6 45474.65000
27 7 259515.00000
27 8 105796.35000
27 9 1940.40000
27 10 1950.40000
27 11 461992.12500
27 12 79235.60000
27 13 135275.15000
27 14 13134.55000
27 15 39913.50000
27 16 35094.90000
27 17 17458.50000
27 18 274079.00000
27 19 21789.62500
27 20 9506.25000
27 21 3066.60000
27 22 56025.97500
27 23 46945.20000
27 24 28226.40000
27 25 59259.20000
27 26 29479.07500
27 27 124051.20000
27 28 49650.85000
27 29 37089.90000
27 30 50490.00000
27 31 18722.55000
27 32 26701.85000
27 33 53121.75000
27 34 1361570.40000
27 35 21336.25000
27 36 26946.75000
27 37 378755.42500
27 38 209073.17500
27 39 40960.50000
27 40 32644.20000
27 41 133135.20000
27 42 91957.02500
27 43 13193.12500
27 44 32087.50000
27 45 89976.15000
27 46 45922.45000
27 47 14940.60000
27 48 2006.55000
27 49 147937.20000
27 50 14979.45000
28 1 5542.52500
28 2 2491.46250
28 3 8895.60000
28 4 25118.88750
28 5 1269.83750
28 6 6253.81250
28 7 65619.37500
28 8 16702.53750
28 9 1538.21250
28 10 999.60000
28 11 48149.93750
28 12 3830.70000
28 13 15741.17500
28 14 2275.48750
28 15 14091.18750
28 16 17533.35000
28 17 3782.67500
28 18 32233.50000
28 19 5177.01250
28 20 7622.06250
28 21 939.07500
28 22 21214.01250
28 23 2293.53750
28 24 6684.20000
28 25 12362.62500
28 26 2801.31250
28 27 257875.80000
28 28 800.58750
28 29 5247.77500
28 30 15413.06250
28 31 4120.46250
28 32 1952.12500
28 33 13742.81250
28 34 298428.60000
28 35 7495.31250
28 36 6793.87500
28 37 76494.46250
28 38 26860.28750
28 39 44335.68750
28 40 6154.10000
28 41 13847.23750
28 42 20846.01250
28 43 12158.43750
28 44 14856.25000
28 45 141042.93750
28 46 46572.98750
28 47 12384.82500
28 48 2297.48750
28 49 26114.10000
28 50 4498.27500
29 1 5038.82500
29 2 2189.13750
29 3 11180.40000
29 4 40527.81250
29 5 1379.88750
29 6 6966.53750
29 7 96429.37500
29 8 32220.78750
29 9 1663.61250
29 10 1145.20000
29 11 106122.18750
29 12 16712.70000
29 13 36631.67500
29 14 3283.63750
29 15 11169.93750
29 16 19253.55000
29 17 5031.32500
29 18 75211.50000
29 19 8073.86250
29 20 6695.81250
29 21 1298.17500
29 22 17380.76250
29 23 10145.28750
29 24 7117.40000
29 25 14845.32500
29 26 5623.68750
29 27 238875.00000
29 28 9022.83750
29 29 2958.27500
29 30 16118.43750
29 31 3693.11250
29 32 3900.22500
29 33 10951.43750
29 34 451435.80000
29 35 5951.56250
29 36 8459.17500
29 37 119995.81250
29 38 58395.53750
29 39 48318.93750
29 40 9417.70000
29 41 23134.76250
29 42 31401.66250
29 43 13052.18750
29 44 12481.25000
29 45 142499.58750
29 46 49175.13750
29 47 13172.92500
29 48 2064.73750
29 49 42986.70000
29 50 4503.82500
30 1 10349.57500
30 2 5399.43750
30 3 22957.20000
30 4 60515.96250
30 5 2512.93750
30 6 20326.63750
30 7 131920.12500
30 8 60071.96250
30 9 2869.76250
30 10 2314.80000
30 11 288418.81250
30 12 41956.90000
30 13 77569.72500
30 14 4634.98750
30 15 32479.68750
30 16 39867.75000
30 17 13093.87500
30 18 159433.30000
30 19 16239.43750
30 20 13554.93750
30 21 2600.62500
30 22 40178.51250
30 23 26881.91250
30 24 7725.40000
30 25 44597.02500
30 26 13172.48750
30 27 392519.40000
30 28 26549.21250
30 29 20575.37500
30 30 8049.93750
30 31 8596.08750
30 32 13310.67500
30 33 27888.06250
30 34 644793.00000
30 35 17830.31250
30 36 21470.47500
30 37 174969.03750
30 38 114439.76250
30 39 73399.31250
30 40 13583.30000
30 41 81255.33750
30 42 69686.83750
30 43 23103.43750
30 44 27518.75000
30 45 224408.13750
30 46 75966.28750
30 47 21287.02500
30 48 3788.31250
30 49 64873.50000
30 50 12617.92500
31 1 6400.27500
31 2 3046.08750
31 3 12390.00000
31 4 47246.23750
31 5 1815.43750
31 6 9090.73750
31 7 108338.62500
31 8 42892.98750
31 9 2127.26250
31 10 1562.80000
31 11 178793.56250
31 12 25571.90000
31 13 50998.47500
31 14 3544.61250
31 15 15843.93750
31 16 26303.55000
31 17 7754.62500
31 18 104768.30000
31 19 11122.51250
31 20 8172.93750
31 21 1756.07500
31 22 17905.31250
31 23 15889.46250
31 24 6509.40000
31 25 26668.67500
31 26 7620.41250
31 27 271962.60000
31 28 15038.06250
31 29 9380.92500
31 30 15128.43750
31 31 2220.48750
31 32 6886.77500
31 33 8982.06250
31 34 516318.60000
31 35 10200.93750
31 36 13235.47500
31 37 138442.58750
31 38 80082.93750
31 39 57395.81250
31 40 10795.30000
31 41 43390.81250
31 42 44861.51250
31 43 16310.93750
31 44 13718.75000
31 45 164573.43750
31 46 59473.78750
31 47 16292.02500
31 48 2435.91250
31 49 50343.30000
31 50 7978.12500
32 1 5558.95000
32 2 2499.07500
32 3 7341.60000
32 4 30416.75000
32 5 1381.82500
32 6 4947.15000
32 7 78565.50000
32 8 24339.15000
32 9 1665.67500
32 10 1115.20000
32 11 81738.12500
32 12 10170.00000
32 13 26021.50000
32 14 2352.35000
32 15 13360.87500
32 16 19556.70000
32 17 4593.45000
32 18 53383.20000
32 19 6723.47500
32 20 7390.50000
32 21 1171.35000
32 22 20255.70000
32 23 6157.42500
32 24 5973.60000
32 25 15282.85000
32 26 3075.12500
32 27 254436.00000
32 28 4846.80000
32 29 4675.40000
32 30 14256.00000
32 31 3580.50000
32 32 1199.45000
32 33 12141.62500
32 34 354111.60000
32 35 7109.37500
32 36 8116.05000
32 37 92233.87500
32 38 42378.95000
32 39 46882.50000
32 40 6937.20000
32 41 19877.82500
32 42 27673.67500
32 43 14031.87500
32 44 14262.50000
32 45 150483.15000
32 46 49220.95000
32 47 13186.80000
32 48 2239.30000
32 49 31915.20000
32 50 5294.70000
33 1 6051.70000
33 2 2838.37500
33 3 15489.60000
33 4 52911.77500
33 5 1823.57500
33 6 10956.40000
33 7 118381.50000
33 8 46527.52500
33 9 2135.92500
33 10 1500.80000
33 11 185456.25000
33 12 28589.00000
33 13 55891.25000
33 14 4204.20000
33 15 14375.62500
33 16 24957.00000
33 17 8294.20000
33 18 114834.20000
33 19 11726.55000
33 20 7707.37500
33 21 1846.80000
33 22 15978.60000
33 23 17728.42500
33 24 7911.60000
33 25 26495.70000
33 26 8745.15000
33 27 261534.00000
33 28 16963.80000
33 29 9917.15000
33 30 17411.62500
33 31 3285.97500
33 32 7961.45000
33 33 7346.62500
33 34 575875.20000
33 35 9514.37500
33 36 13697.55000
33 37 155375.07500
33 38 87468.82500
33 39 55712.62500
33 40 12308.20000
33 41 47404.20000
33 42 47528.35000
33 43 15654.37500
33 44 12525.00000
33 45 160511.62500
33 46 61003.92500
33 47 16755.45000
33 48 2318.92500
33 49 56510.40000
33 50 7448.10000
34 1 9568.47500
34 2 4940.51250
34 3 21294.00000
34 4 19804.31250
34 5 2008.41250
34 6 19446.21250
34 7 37594.12500
34 8 21820.83750
34 9 2327.73750
34 10 1846.80000
34 11 180442.06250
34 12 26227.30000
34 13 35788.72500
34 14 3955.73750
34 15 31372.68750
34 16 32986.95000
34 17 9443.97500
34 18 79433.90000
34 19 11267.98750
34 20 13238.06250
34 21 1853.92500
34 22 42538.98750
34 23 16757.28750
34 24 10537.40000
34 25 35297.07500
34 26 9583.43750
34 27 380835.00000
34 28 18384.66250
34 29 18779.92500
34 30 21687.18750
34 31 9358.38750
34 32 10895.67500
34 33 30148.56250
34 34 130895.40000
34 35 16229.68750
34 36 16483.72500
34 37 45566.28750
34 38 46721.96250
34 39 61907.81250
34 40 6121.30000
34 41 61209.41250
34 42 47737.78750
34 43 19439.06250
34 44 28893.75000
34 45 200373.41250
34 46 63303.71250
34 47 17451.97500
34 48 3664.58750
34 49 23076.30000
34 50 10753.12500
35 1 3792.35000
35 2 1446.37500
35 3 21806.40000
35 4 61669.12500
35 5 1383.37500
35 6 15805.72500
35 7 126439.50000
35 8 44649.00000
35 9 1668.15000
35 10 988.80000
35 11 162789.37500
35 12 28724.60000
35 13 53362.40000
35 14 5544.82500
35 15 9640.12500
35 16 15933.00000
35 17 5401.40000
35 18 107218.80000
35 19 8646.27500
35 20 5406.37500
35 21 1384.15000
35 22 17975.92500
35 23 16158.07500
35 24 11924.40000
35 25 14936.90000
35 26 10952.50000
35 27 205405.20000
35 28 18146.65000
35 29 10579.90000
35 30 23945.62500
35 31 7288.05000
35 32 8991.85000
35 33 19402.62500
35 34 640112.40000
35 35 3176.87500
35 36 8500.35000
35 37 173638.30000
35 38 85421.80000
35 39 44450.25000
35 40 14604.20000
35 41 39209.32500
35 42 33928.87500
35 43 11261.25000
35 44 11225.00000
35 45 123367.05000
35 46 49184.30000
35 47 13197.90000
35 48 1740.72500
35 49 66429.00000
35 50 3124.65000
36 1 4898.30000
36 2 2351.17500
36 3 22713.60000
36 4 53847.67500
36 5 947.82500
36 6 17035.52500
36 7 108605.25000
36 8 36454.27500
36 9 1203.67500
36 10 667.20000
36 11 111960.62500
36 12 24385.40000
36 13 42330.75000
36 14 5623.47500
36 15 15974.62500
36 16 12196.50000
36 17 2666.80000
36 18 81959.80000
36 19 5230.77500
36 20 7151.62500
36 21 871.15000
36 22 26288.02500
36 23 13513.27500
36 24 12593.20000
36 25 10622.70000
36 26 10784.00000
36 27 233251.20000
36 28 14626.95000
36 29 12122.30000
36 30 25034.62500
36 31 8021.47500
36 32 8573.25000
36 33 23889.37500
36 34 556184.40000
36 35 7028.12500
36 36 2992.05000
36 37 149685.02500
36 38 70981.97500
36 39 37012.50000
36 40 13612.00000
36 41 31140.52500
36 42 18849.37500
36 43 9301.87500
36 44 16375.00000
36 45 117764.55000
36 46 38958.95000
36 47 10078.80000
36 48 2179.27500
36 49 57791.40000
36 50 4073.70000
37 1 9064.77500
37 2 4642.53750
37 3 18992.40000
37 4 15191.66250
37 5 1901.46250
37 6 17517.66250
37 7 40319.62500
37 8 21085.76250
37 9 2218.83750
37 10 1736.40000
37 11 161484.31250
37 12 23131.10000
37 13 30731.02500
37 14 3465.96250
37 15 29250.93750
37 16 31041.15000
37 17 8664.27500
37 18 75663.90000
37 19 10401.46250
37 20 12428.81250
37 21 1722.82500
37 22 39775.01250
37 23 14856.33750
37 24 9496.20000
37 25 32488.77500
37 26 8420.78750
37 27 365874.60000
37 28 16408.43750
37 29 17129.07500
37 30 19991.81250
37 31 8567.21250
37 32 9784.77500
37 33 27802.43750
37 34 145421.40000
37 35 15116.56250
37 36 15221.02500
37 37 32993.11250
37 38 39142.43750
37 39 59475.56250
37 40 4997.90000
37 41 55409.96250
37 42 43884.13750
37 43 18490.31250
37 44 27181.25000
37 45 192641.96250
37 46 60774.86250
37 47 16686.07500
37 48 3495.53750
37 49 18025.50000
37 50 9987.22500
38 1 7159.47500
38 2 3507.18750
38 3 16657.20000
38 4 17163.73750
38 5 1497.68750
38 6 13730.43750
38 7 50569.87500
38 8 12128.73750
38 9 1789.01250
38 10 1318.80000
38 11 89774.56250
38 12 11333.90000
38 13 11599.72500
38 14 3423.06250
38 15 22701.18750
38 16 23680.95000
38 17 5714.97500
38 18 36305.10000
38 19 7099.81250
38 20 9845.06250
38 21 1227.87500
38 22 32512.01250
38 23 7665.78750
38 24 9405.00000
38 25 21866.07500
38 26 6693.66250
38 27 308872.20000
38 28 8878.58750
38 29 11995.77500
38 30 19843.31250
38 31 7210.08750
38 32 6460.12500
38 33 22904.68750
38 34 201588.60000
38 35 10875.31250
38 36 10444.72500
38 37 48961.96250
38 38 10262.78750
38 39 50292.93750
38 40 4907.70000
38 41 33472.91250
38 42 29335.21250
38 43 14901.56250
38 44 21506.25000
38 45 163396.91250
38 46 51227.53750
38 47 13794.52500
38 48 2856.08750
38 49 17622.90000
38 50 7090.12500
39 1 11178.12500
39 2 6634.83750
39 3 67393.20000
39 4 141838.98750
39 5 1685.23750
39 6 54202.03750
39 7 262507.12500
39 8 107171.21250
39 9 1599.26250
39 10 1983.60000
39 11 468792.18750
39 12 83247.10000
39 13 137529.12500
39 14 15131.18750
39 15 52897.68750
39 16 36455.55000
39 17 17692.97500
39 18 280374.90000
39 19 19186.88750
39 20 15675.56250
39 21 2673.77500
39 22 74738.28750
39 23 50147.88750
39 24 33421.00000
39 25 64743.52500
39 26 33190.28750
39 27 262243.80000
39 28 52990.23750
39 29 44699.47500
39 30 58502.81250
39 31 23593.76250
39 32 29982.22500
39 33 67566.68750
39 34 1394657.40000
39 35 27174.06250
39 36 27326.47500
39 37 388070.58750
39 38 214743.98750
39 39 21387.93750
39 40 35329.70000
39 41 142906.01250
39 42 84235.76250
39 43 14420.31250
39 44 46393.75000
39 45 108212.28750
39 46 25572.53750
39 47 8777.32500
39 48 3556.78750
39 49 155129.10000
39 50 17673.97500
40 1 8697.95000
40 2 4369.57500
40 3 15523.20000
40 4 16712.50000
40 5 1925.87500
40 6 15093.00000
40 7 54213.75000
40 8 24366.37500
40 9 2239.87500
40 10 1748.00000
40 11 165811.62500
40 12 20927.60000
40 13 32581.85000
40 14 2520.37500
40 15 26598.75000
40 16 30709.80000
40 17 8842.25000
40 18 79396.20000
40 19 10594.37500
40 20 11583.00000
40 21 1752.75000
40 22 35911.50000
40 23 14257.12500
40 24 7486.00000
40 25 31379.70000
40 26 6967.47500
40 27 348348.00000
40 28 15002.00000
40 29 15038.40000
40 30 16718.62500
40 31 7374.67500
40 32 8388.10000
40 33 24266.12500
40 34 221440.80000
40 35 14096.87500
40 36 15353.70000
40 37 54606.12500
40 38 41936.35000
40 39 60630.00000
40 40 2829.00000
40 41 53119.60000
40 42 44763.77500
40 43 18590.00000
40 44 24875.00000
40 45 193454.32500
40 46 61352.10000
40 47 16860.90000
40 48 3292.80000
40 49 16909.20000
40 50 9684.75000
41 1 4781.50000
41 2 2035.80000
41 3 12297.60000
41 4 34762.00000
41 5 1108.25000
41 6 8371.02500
41 7 78328.50000
41 8 22542.30000
41 9 1374.45000
41 10 832.80000
41 11 55499.50000
41 12 10350.80000
41 13 23565.95000
41 14 3406.97500
41 15 12776.62500
41 16 14579.40000
41 17 2599.00000
41 18 45918.60000
41 19 5350.95000
41 20 6547.12500
41 21 889.20000
41 22 21002.17500
41 23 4959.00000
41 24 7881.20000
41 25 8099.30000
41 26 5560.50000
41 27 234998.40000
41 28 5683.45000
41 29 5121.25000
41 30 17362.12500
41 31 4435.20000
41 32 3574.20000
41 33 14025.37500
41 34 377998.80000
41 35 5378.75000
41 36 4886.10000
41 37 99025.22500
41 38 40442.57500
41 39 40660.87500
41 40 8519.80000
41 41 5043.00000
41 42 19379.95000
41 43 10725.00000
41 44 13050.00000
41 45 129361.72500
41 46 42752.22500
41 47 11227.65000
41 48 2072.70000
41 49 36673.20000
41 50 3335.55000
42 1 6033.45000
42 2 2890.57500
42 3 23856.00000
42 4 49569.27500
42 5 908.30000
42 6 18684.57500
42 7 100962.00000
42 8 32942.25000
42 9 1156.65000
42 10 916.00000
42 11 94239.25000
42 12 21854.20000
42 13 37602.90000
42 14 5551.97500
42 15 19787.62500
42 16 16581.60000
42 17 3101.85000
42 18 72233.20000
42 19 2795.65000
42 20 8360.62500
42 21 505.40000
42 22 31291.42500
42 23 11984.25000
42 24 13444.40000
42 25 15669.50000
42 26 10615.50000
42 27 267212.40000
42 28 14150.92500
42 29 14086.45000
42 30 26420.62500
42 31 8731.80000
42 32 9112.60000
42 33 26766.37500
42 34 514543.20000
42 35 9051.25000
42 36 5837.70000
42 37 137846.05000
42 38 63900.37500
42 39 36889.12500
42 40 12693.60000
42 41 36309.60000
42 42 8098.25000
42 43 11440.00000
42 44 19475.00000
42 45 135188.32500
42 46 37291.37500
42 47 9573.75000
42 48 2483.07500
42 49 53106.60000
42 50 5450.10000
43 1 6661.25000
43 2 3943.27500
43 3 48568.80000
43 4 105288.75000
43 5 1169.47500
43 6 38375.35000
43 7 199791.00000
43 8 78353.55000
43 9 1050.22500
43 10 1087.20000
43 11 323380.75000
43 12 59166.80000
43 13 98735.10000
43 14 11125.40000
43 15 33563.62500
43 16 19881.00000
43 17 11362.15000
43 18 198000.40000
43 19 14964.95000
43 20 10130.25000
43 21 2041.55000
43 22 49368.22500
43 23 34713.00000
43 24 24198.40000
43 25 41636.10000
43 26 23935.42500
43 27 177231.60000
43 28 36827.02500
43 29 30040.65000
43 30 43931.25000
43 31 16331.70000
43 32 21992.60000
43 33 46032.00000
43 34 1052973.60000
43 35 16956.87500
43 36 17073.90000
43 37 290926.75000
43 38 156127.15000
43 39 30385.50000
43 40 26231.80000
43 41 95817.00000
43 42 61825.95000
43 43 5775.00000
43 44 30675.00000
43 45 93057.52500
43 46 34927.45000
43 47 9046.50000
43 48 2603.12500
43 49 114118.80000
43 50 10694.85000
44 1 5299.80000
44 2 2607.82500
44 3 27686.40000
44 4 76944.35000
44 5 1798.77500
44 6 21102.25000
44 7 160389.75000
44 8 60248.92500
44 9 2109.52500
44 10 1416.80000
44 11 245901.25000
44 12 41335.40000
44 13 74362.85000
44 14 6799.65000
44 15 13114.87500
44 16 23476.50000
44 17 8989.15000
44 18 150423.00000
44 19 12662.65000
44 20 5845.12500
44 21 1987.40000
44 22 15978.60000
44 23 24051.15000
44 24 13429.20000
44 25 27879.50000
44 26 14794.30000
44 27 219819.60000
44 28 24738.87500
44 29 16086.75000
44 30 26395.87500
44 31 7478.62500
44 32 12670.70000
44 33 19779.37500
44 34 803126.40000
44 35 8848.12500
44 36 14319.75000
44 37 219984.67500
44 38 117123.02500
44 39 54285.00000
44 40 18261.40000
44 41 63289.65000
44 42 51661.25000
44 43 15097.50000
44 44 7275.00000
44 45 139110.07500
44 46 59519.60000
44 47 16305.90000
44 48 1850.97500
44 49 82825.80000
44 50 6998.55000
45 1 8845.77500
45 2 5984.51250
45 3 66066.00000
45 4 142841.73750
45 5 2040.18750
45 6 52622.86250
45 7 266358.37500
45 8 108940.83750
45 9 1977.11250
45 10 1986.00000
45 11 477721.56250
45 12 84557.90000
45 13 139911.37500
45 14 14963.16250
45 15 48346.68750
45 16 36497.85000
45 17 17709.92500
45 18 282712.30000
45 19 22071.08750
45 20 12180.18750
45 21 3108.87500
45 22 67091.96250
45 23 50189.21250
45 24 31946.60000
45 25 64804.57500
45 26 33148.16250
45 27 183947.40000
45 28 53033.51250
45 29 42325.62500
45 30 56547.56250
45 31 21757.31250
45 32 30199.57500
45 33 62514.81250
45 34 1415639.40000
45 35 24582.18750
45 36 27353.92500
45 37 394035.96250
45 38 218284.78750
45 39 34060.31250
45 40 35444.50000
45 41 143032.08750
45 42 93199.68750
45 43 13994.06250
45 44 38943.75000
45 45 68042.36250
45 46 38748.21250
45 47 12767.77500
45 48 2678.46250
45 49 155275.50000
45 50 17196.67500
46 1 11656.27500
46 2 6919.76250
46 3 66973.20000
46 4 137025.78750
46 5 1600.76250
46 6 53852.66250
46 7 256048.87500
46 8 104203.68750
46 9 1509.33750
46 10 2088.40000
46 11 453818.31250
46 12 81009.70000
46 13 133534.27500
46 14 15041.81250
46 15 54681.18750
46 16 38302.65000
46 17 17551.72500
46 18 269592.70000
46 19 18497.46250
46 20 16314.18750
46 21 2532.22500
46 22 77038.23750
46 23 48040.31250
46 24 32615.40000
46 25 63420.77500
46 26 32667.93750
46 27 276549.00000
46 28 52629.61250
46 29 43386.02500
46 30 57636.56250
46 31 23235.71250
46 32 29780.97500
46 33 69570.31250
46 34 1359472.20000
46 35 28075.93750
46 36 27097.72500
46 37 378067.11250
46 38 208713.56250
46 39 23696.81250
46 40 34157.10000
46 41 141855.38750
46 42 81191.93750
46 43 15320.93750
46 44 47856.25000
46 45 115551.56250
46 46 21302.81250
46 47 8172.37500
46 48 3717.26250
46 49 148907.10000
46 50 18323.32500
47 1 9977.27500
47 2 5919.26250
47 3 59161.20000
47 4 121516.58750
47 5 1240.38750
47 6 47354.28750
47 7 228497.62500
47 8 91544.06250
47 9 1125.71250
47 10 1720.40000
47 11 389938.93750
47 12 70500.70000
47 13 116492.02500
47 14 13379.43750
47 15 47531.81250
47 16 31816.65000
47 17 14924.47500
47 18 234531.70000
47 19 15556.33750
47 20 14559.18750
47 21 2090.47500
47 22 67697.21250
47 23 41634.93750
47 24 29081.40000
47 25 53958.02500
47 26 28750.31250
47 27 279934.20000
47 28 45921.98750
47 29 37782.77500
47 30 51882.18750
47 31 20550.33750
47 32 26037.72500
47 33 61607.18750
47 34 1209370.20000
47 35 24330.31250
47 36 22842.97500
47 37 335391.73750
47 38 182987.43750
47 39 24243.18750
47 40 30344.10000
47 41 122313.76250
47 42 68206.81250
47 43 12357.81250
47 44 42043.75000
47 45 117288.33750
47 46 24143.18750
47 47 5591.62500
47 48 4040.66250
47 49 131888.10000
47 50 15742.57500
48 1 5301.62500
48 2 3574.61250
48 3 44864.40000
48 4 110118.66250
48 5 2003.76250
48 6 34986.41250
48 7 214099.87500
48 8 84928.38750
48 9 2149.53750
48 10 1628.40000
48 11 356556.81250
48 12 62387.30000
48 13 107586.07500
48 14 10451.51250
48 15 28374.56250
48 16 27205.95000
48 17 13365.07500
48 18 216209.50000
48 19 17561.36250
48 20 5847.56250
48 21 2723.17500
48 22 40884.63750
48 23 36675.93750
48 24 22522.60000
48 25 43640.57500
48 26 23156.11250
48 27 151733.40000
48 28 39055.68750
48 29 28046.37500
48 30 41202.56250
48 31 14388.41250
48 32 20660.32500
48 33 40269.43750
48 34 1121245.80000
48 35 15579.68750
48 36 21406.42500
48 37 310337.16250
48 38 167828.38750
48 39 45428.43750
48 40 26490.10000
48 41 103360.48750
48 42 73289.16250
48 43 14935.93750
48 44 22706.25000
48 45 104178.48750
48 46 50567.83750
48 47 17640.67500
48 48 1087.18750
48 49 119151.30000
48 50 11047.27500
49 1 8663.27500
49 2 4385.88750
49 3 16203.60000
49 4 12183.41250
49 5 1836.36250
49 6 15197.81250
49 7 46244.62500
49 8 20704.61250
49 9 2144.58750
49 10 1668.40000
49 11 149807.43750
49 12 19673.30000
49 13 27615.77500
49 14 2868.93750
49 15 26698.68750
49 16 29842.65000
49 17 8184.02500
49 18 69254.90000
49 19 9863.83750
49 20 11614.68750
49 21 1643.02500
49 22 36405.78750
49 23 13492.61250
49 24 8227.00000
49 25 30250.27500
49 26 7022.23750
49 27 352989.00000
49 28 14201.41250
49 29 15128.77500
49 30 17925.18750
49 31 7608.56250
49 32 8448.47500
49 33 24685.68750
49 34 178024.20000
49 35 14222.81250
49 36 14443.27500
49 37 42170.61250
49 38 34439.81250
49 39 59070.18750
49 40 3636.70000
49 41 50787.21250
49 42 41538.43750
49 43 17905.93750
49 44 25093.75000
49 45 187935.86250
49 46 59235.56250
49 47 16219.87500
49 48 3300.76250
49 49 11949.90000
49 50 9376.72500
50 1 3947.47500
50 2 1538.81250
50 3 22621.20000
50 4 58878.13750
50 5 1237.28750
50 6 16483.51250
50 7 120958.87500
50 8 42130.68750
50 9 1511.81250
50 10 837.20000
50 11 140603.31250
50 12 26656.70000
50 13 49972.27500
50 14 5718.21250
50 15 11815.68750
50 16 13261.05000
50 17 4483.27500
50 18 97680.70000
50 19 7618.46250
50 20 5613.56250
50 21 1229.77500
50 22 20830.68750
50 23 14897.66250
50 24 12293.00000
50 25 11650.37500
50 26 11361.11250
50 27 210046.20000
50 28 16091.08750
50 29 11164.32500
50 30 24545.81250
50 31 8162.96250
50 32 9382.27500
50 33 21808.68750
50 34 610899.00000
50 35 4326.56250
50 36 7022.62500
50 37 165240.88750
50 38 80359.56250
50 39 41092.68750
50 40 14436.10000
50 41 35364.03750
50 42 29391.06250
50 43 9951.56250
50 44 12993.75000
50 45 125748.11250
50 46 45803.33750
50 47 12151.72500
50 48 1792.78750
50 49 63080.10000
50 50 2000.77500
